th	phi	th1	phi1	sign_l
0.0	0.0	0.0	3.038556311716889	1.0
0.10833078115826873	0.0	0.0	1.6816119622470842	1.0
0.21666156231653746	0.0	0.0	1.6257509732432223	1.0
0.3249923434748062	0.0	0.0	1.6067238248995688	1.0
0.43332312463307493	0.0	0.0	1.596968560226435	1.0
0.5416539057913436	0.0	0.0	1.590922451873614	1.0
0.6499846869496124	0.0	0.0	1.5867276930342	1.0
0.7583154681078811	0.0	0.0	1.583582576925167	1.0
0.8666462492661499	0.0	0.0	1.5810843372677332	1.0
0.9749770304244186	0.0	0.0	1.5790081134604061	1.0
1.0833078115826873	0.0	0.0	1.5772181283565188	1.0
1.191638592740956	0.0	0.0	1.5756224806438668	1.0
1.2999693738992248	0.0	0.0	1.5741598235771248	1.0
1.4083001550574936	0.0	0.0	1.5727823804591683	1.0
1.5166309362157622	0.0	0.0	1.5714530214536069	1.0
1.624961717374031	0.0	0.0	1.5701396321361862	1.0
1.7332924985322997	0.0	0.0	1.5688102731306248	1.0
1.8416232796905685	0.0	0.0	1.567432830012668	1.0
1.9499540608488373	0.0	0.0	1.5659701729459263	1.0
2.058284842007106	0.0	0.0	1.5643745252332744	1.0
2.1666156231653746	0.0	0.0	1.562584540129387	1.0
2.2749464043236434	0.0	0.0	1.56050831632206	1.0
2.383277185481912	0.0	0.0	1.5580100766646259	1.0
2.491607966640181	0.0	0.0	1.5548649605555933	1.0
2.5999387477984497	0.0	0.0	1.5506702017161793	1.0
2.7082695289567185	0.0	0.0	1.5446240933633584	1.0
2.8166003101149872	0.0	0.0	1.5348688286902243	1.0
2.9249310912732556	0.0	0.0	1.5158416803465706	1.0
3.0332618724315243	0.0	0.0	1.4599806913427094	1.0
3.141592653589793	0.0	0.0	0.10303634187286287	1.0
0.0	0.10649466622338281	0.0	3.038556311716889	1.0
0.10833078115826873	0.10649466622338281	0.0012936175784761229	1.6822362129428463	1.0
0.21666156231653746	0.10649466622338281	0.0012944087481092578	1.6260637588954256	1.0
0.3249923434748062	0.10649466622338281	0.0012946076274053223	1.6069282236293798	1.0
0.43332312463307493	0.10649466622338281	0.0012946717026466742	1.5971172246901109	1.0
0.5416539057913436	0.10649466622338281	0.001294672753348371	1.5910371569812833	1.0
0.6499846869496124	0.10649466622338281	0.0012946754878583107	1.5868177251733953	1.0
0.7583154681078811	0.10649466622338281	0.0012948810533900197	1.5836561324707144	1.0
0.8666462492661499	0.10649466622338281	0.0012946940982111997	1.5811420552195408	1.0
0.9749770304244186	0.10649466622338281	0.001294701945471252	1.579054683303043	1.0
1.0833078115826873	0.10649466622338281	0.0012948976437043814	1.5772548744691754	1.0
1.191638592740956	0.10649466622338281	0.001294936422631523	1.575650299063248	1.0
1.2999693738992248	0.10649466622338281	0.0012947494502571595	1.574178320922788	1.0
1.4083001550574936	0.10649466622338281	0.0012947829091766794	1.5727933310395144	1.0
1.5166309362157622	0.10649466622338281	0.0012949334384802053	1.571456849127994	1.0
1.624961717374031	0.10649466622338281	0.0012949334384802177	1.570135804461799	1.0
1.7332924985322997	0.10649466622338281	0.0012947829091766797	1.5687993225502788	1.0
1.8416232796905685	0.10649466622338281	0.0012947494502571523	1.5674143326670051	1.0
1.9499540608488373	0.10649466622338281	0.0012949364226315218	1.5659423545265452	1.0
2.058284842007106	0.10649466622338281	0.0012948976437043846	1.5643377791206172	1.0
2.1666156231653746	0.10649466622338281	0.0012947019454712467	1.5625379702867501	1.0
2.2749464043236434	0.10649466622338281	0.001294694098211205	1.5604505983702524	1.0
2.383277185481912	0.10649466622338281	0.0012948810533900288	1.557936521119079	1.0
2.491607966640181	0.10649466622338281	0.001294675487858306	1.5547749284163979	1.0
2.5999387477984497	0.10649466622338281	0.0012946727533483678	1.5505554966085098	1.0
2.7082695289567185	0.10649466622338281	0.0012946717026466731	1.5444754288996823	1.0
2.8166003101149872	0.10649466622338281	0.001294607627405321	1.5346644299604135	1.0
2.9249310912732556	0.10649466622338281	0.00129440874810926	1.5155288946943675	1.0
3.0332618724315243	0.10649466622338281	0.0012936175784761229	1.4593564406469473	1.0
3.141592653589793	0.10649466622338281	1.258885863416655e-16	0.1030363418728634	1.0
0.0	0.21298933244676563	0.0	3.038556311716889	1.0
0.10833078115826873	0.21298933244676563	0.002617066996544514	1.6841469817864165	1.0
0.21666156231653746	0.21298933244676563	0.0026186724932174776	1.6270175909153906	1.0
0.3249923434748062	0.21298933244676563	0.002619005040486323	1.607551573563574	1.0
0.43332312463307493	0.21298933244676563	0.002619379345278849	1.5975740051483955	1.0
0.5416539057913436	0.21298933244676563	0.0026191881696083267	1.5913869710384445	1.0
0.6499846869496124	0.21298933244676563	0.002619298876253329	1.5870952998337364	1.0
0.7583154681078811	0.21298933244676563	0.0026194694291577824	1.5838777206466752	1.0
0.8666462492661499	0.21298933244676563	0.0026197420349723284	1.5813229451377846	1.0
0.9749770304244186	0.21298933244676563	0.0026196734887781194	1.579198809622942	1.0
1.0833078115826873	0.21298933244676563	0.0026198065105295324	1.577366932771988	1.0
1.191638592740956	0.21298933244676563	0.002619474824071004	1.575733745347359	1.0
1.2999693738992248	0.21298933244676563	0.0026193203726839467	1.5742367563257813	1.0
