th	phi	phi1	th1	sign_l
1.5707963267948966	-1.5839227584951325	-2.210594525634906	1.5707963267948966	1.0
1.5707963267948966	-1.5664208495614846	-1.2438968162792576	1.5707963267948966	1.0
1.5707963267948966	-1.548918940627837	-0.6141278884773557	1.5707963267948966	1.0
1.5707963267948966	-1.531417031694189	-0.37782944149634135	1.5707963267948966	1.0
1.5707963267948966	-1.5139151227605412	-0.2689206883013514	1.5707963267948966	1.0
1.5707963267948966	-1.4964132138268933	-0.20783985463147958	1.5707963267948966	1.0
1.5707963267948966	-1.4789113048932454	-0.1690393197341444	1.5707963267948966	1.0
1.5707963267948966	-1.4614093959595975	-0.14228122886470604	1.5707963267948966	1.0
1.5707963267948966	-1.4439074870259496	-0.12272957035702234	1.5707963267948966	1.0
1.5707963267948966	-1.4264055780923017	-0.107821965602763	1.5707963267948966	1.0
1.5707963267948966	-1.4089036691586538	-0.09607930302159617	1.5707963267948966	1.0
1.5707963267948966	-1.391401760225006	-0.08658867775839316	1.5707963267948966	1.0
1.5707963267948966	-1.373899851291358	-0.07875544932871609	1.5707963267948966	1.0
1.5707963267948966	-1.3563979423577104	-0.07217692588526618	1.5707963267948966	1.0
1.5707963267948966	-1.3388960334240625	-0.06657102811850722	1.5707963267948966	1.0
1.5707963267948966	-1.3213941244904146	-0.06173523809289766	1.5707963267948966	1.0
1.5707963267948966	-1.3038922155567667	-0.05752001279372606	1.5707963267948966	1.0
1.5707963267948966	-1.2863903066231188	-0.05380864960265172	1.5707963267948966	1.0
1.5707963267948966	-1.268888397689471	-0.05051547209603925	1.5707963267948966	1.0
1.5707963267948966	-1.251386488755823	-0.047571818112129176	1.5707963267948966	1.0
1.5707963267948966	-1.2338845798221751	-0.04492355187598674	1.5707963267948966	1.0
1.5707963267948966	-1.2163826708885273	-0.042526087059622054	1.5707963267948966	1.0
1.5707963267948966	-1.1988807619548794	-0.040345867181738056	1.5707963267948966	1.0
1.5707963267948966	-1.1813788530212315	-0.038351314480001474	1.5707963267948966	1.0
1.5707963267948966	-1.1638769440875838	-0.03652083966094164	1.5707963267948966	1.0
1.5707963267948966	-1.146375035153936	-0.03483273294276646	1.5707963267948966	1.0
1.5707963267948966	-1.128873126220288	-0.03326997594390676	1.5707963267948966	1.0
1.5707963267948966	-1.11137121728664	-0.03181786936829209	1.5707963267948966	1.0
1.5707963267948966	-1.0938693083529922	-0.030465375991957398	1.5707963267948966	1.0
1.5707963267948966	-1.0763673994193446	-0.02920123674393819	1.5707963267948966	1.0
1.5707963267948966	-1.0588654904856964	-0.028017237824535444	1.5707963267948966	1.0
1.5707963267948966	-1.0413635815520488	-0.026904507737836328	1.5707963267948966	1.0
1.5707963267948966	-1.0238616726184007	-0.02585512455875555	1.5707963267948966	1.0
1.5707963267948966	-1.006359763684753	-0.024865322314146853	1.5707963267948966	1.0
1.5707963267948966	-0.9888578547511049	-0.02392859036846639	1.5707963267948966	1.0
1.5707963267948966	-0.9713559458174572	-0.023040663399290277	1.5707963267948966	1.0
1.5707963267948966	-0.9538540368838091	-0.022197737195506852	1.5707963267948966	1.0
1.5707963267948966	-0.9363521279501614	-0.021394812792944997	1.5707963267948966	1.0
1.5707963267948966	-0.9188502190165133	-0.020628887722656714	1.5707963267948966	1.0
1.5707963267948966	-0.9013483100828656	-0.019897258504397206	1.5707963267948966	1.0
1.5707963267948966	-0.883846401149218	-0.0191959544868606	1.5707963267948966	1.0
1.5707963267948966	-0.8663444922155699	-0.018525838067875833	1.5707963267948966	1.0
1.5707963267948966	-0.8488425832819222	-0.017881860179117852	1.5707963267948966	1.0
1.5707963267948966	-0.8313406743482741	-0.017263708896677672	1.5707963267948966	1.0
1.5707963267948966	-0.8138387654146264	-0.016668261999176013	1.5707963267948966	1.0
1.5707963267948966	-0.7963368564809783	-0.016094041557476704	1.5707963267948966	1.0
1.5707963267948966	-0.7788349475473306	-0.015541080991163143	1.5707963267948966	1.0
1.5707963267948966	-0.7613330386136825	-0.015006697004938813	1.5707963267948966	1.0
1.5707963267948966	-0.7438311296800348	-0.01448840303275374	1.5707963267948966	1.0
1.5707963267948966	-0.7263292207463867	-0.013987838530605482	1.5707963267948966	1.0
1.5707963267948966	-0.7088273118127391	-0.013502656285570604	1.5707963267948966	1.0
1.5707963267948966	-0.6913254028790914	-0.013031942239901971	1.5707963267948966	1.0
1.5707963267948966	-0.6738234939454433	-0.01257361290056424	1.5707963267948966	1.0
1.5707963267948966	-0.6563215850117956	-0.012128160490771448	1.5707963267948966	1.0
1.5707963267948966	-0.6388196760781475	-0.011694843013578423	1.5707963267948966	1.0
1.5707963267948966	-0.6213177671444998	-0.0112729642349646	1.5707963267948966	1.0
1.5707963267948966	-0.6038158582108517	-0.01086186911183847	1.5707963267948966	1.0
1.5707963267948966	-0.586313949277204	-0.01045984768418211	1.5707963267948966	1.0
1.5707963267948966	-0.5688120403435559	-0.010067468104910125	1.5707963267948966	1.0
1.5707963267948966	-0.5513101314099083	-0.009683145162596633	1.5707963267948966	1.0
1.5707963267948966	-0.5338082224762601	-0.009307450090442794	1.5707963267948966	1.0
1.5707963267948966	-0.5163063135426125	-0.008938911711101177	1.5707963267948966	1.0
1.5707963267948966	-0.4988044046089648	-0.008578093434254213	1.5707963267948966	1.0
1.5707963267948966	-0.4813024956753167	-0.008224544829593223	1.5707963267948966	1.0
1.5707963267948966	-0.463800586741669	-0.0078769510487307	1.5707963267948966	1.0
1.5707963267948966	-0.4462986778080209	-0.007534992168390997	1.5707963267948966	1.0
1.5707963267948966	-0.42879676887437324	-0.00719918731877117	1.5707963267948966	1.0
1.5707963267948966	-0.4112948599407251	-0.006868365899395556	1.5707963267948966	1.0
1.5707963267948966	-0.39379295100707745	-0.006543014490533053	1.5707963267948966	1.0
1.5707963267948966	-0.37629104207342934	-0.006222052771053686	1.5707963267948966	1.0
1.5707963267948966	-0.35878913313978167	-0.005905928511204948	1.5707963267948966	1.0
1.5707963267948966	-0.341287224206134	-0.005593648705380434	1.5707963267948966	1.0
1.5707963267948966	-0.3237853152724859	-0.005284989180781397	1.5707963267948966	1.0
1.5707963267948966	-0.3062834063388382	-0.004979735081768355	1.5707963267948966	1.0
1.5707963267948966	-0.2887814974051901	-0.004678243690568463	1.5707963267948966	1.0
1.5707963267948966	-0.27127958847154243	-0.004380217833787972	1.5707963267948966	1.0
1.5707963267948966	-0.2537776795378943	-0.0040843750936218155	1.5707963267948966	1.0
1.5707963267948966	-0.23627577060424665	-0.003791556929288152	1.5707963267948966	1.0
1.5707963267948966	-0.21877386167059854	-0.0035010562156557005	1.5707963267948966	1.0
1.5707963267948966	-0.20127195273695087	-0.0032130960918502535	1.5707963267948966	1.0
1.5707963267948966	-0.18377004380330275	-0.002927046624793309	1.5707963267948966	1.0
1.5707963267948966	-0.16626813486965508	-0.0026427452895879744	1.5707963267948966	1.0
1.5707963267948966	-0.1487662259360074	-0.0023603263397678977	1.5707963267948966	1.0
1.5707963267948966	-0.1312643170023593	-0.0020790153153373804	1.5707963267948966	1.0
1.5707963267948966	-0.11376240806871163	-0.0017992116915074683	1.5707963267948966	1.0
1.5707963267948966	-0.09626049913506352	-0.0015206635922628243	1.5707963267948966	1.0
1.5707963267948966	-0.07875859020141585	-0.0012428102625843612	1.5707963267948966	1.0
1.5707963267948966	-0.06125668126776773	-0.0009658523065044618	1.5707963267948966	1.0
1.5707963267948966	-0.04375477233412006	-0.0006894567651277892	1.5707963267948966	1.0
1.5707963267948966	-0.02625286340047195	-0.00041353370761922466	1.5707963267948966	1.0
1.5707963267948966	-0.008750954466824279	-0.00013782119189649028	1.5707963267948966	1.0
1.5707963267948966	0.008750954466823835	0.00013782119189648332	1.5707963267948966	1.0
1.5707963267948966	0.026252863400471504	0.00041353370761921734	1.5707963267948966	1.0
1.5707963267948966	0.043754772334119174	0.0006894567651277747	1.5707963267948966	1.0
1.5707963267948966	0.06125668126776729	0.0009658523065044558	1.5707963267948966	1.0
1.5707963267948966	0.07875859020141496	0.0012428102625843464	1.5707963267948966	1.0
1.5707963267948966	0.09626049913506307	0.0015206635922628174	1.5707963267948966	1.0
1.5707963267948966	0.11376240806871074	0.001799211691507454	1.5707963267948966	1.0
1.5707963267948966	0.13126431700235885	0.002079015315337371	1.5707963267948966	1.0
1.5707963267948966	0.14876622593600652	0.002360326339767882	1.5707963267948966	1.0
1.5707963267948966	0.16626813486965464	0.0026427452895879692	1.5707963267948966	1.0
1.5707963267948966	0.1837700438033023	0.0029270466247933	1.5707963267948966	1.0
1.5707963267948966	0.20127195273695042	0.003213096091850246	1.5707963267948966	1.0
1.5707963267948966	0.2187738616705981	0.0035010562156556958	1.5707963267948966	1.0
1.5707963267948966	0.23627577060424576	0.00379155692928814	1.5707963267948966	1.0
1.5707963267948966	0.2537776795378939	0.004084375093621808	1.5707963267948966	1.0
1.5707963267948966	0.27127958847154154	0.0043802178337879576	1.5707963267948966	1.0
1.5707963267948966	0.28878149740518966	0.004678243690568453	1.5707963267948966	1.0
1.5707963267948966	0.3062834063388373	0.004979735081768341	1.5707963267948966	1.0
1.5707963267948966	0.32378531527248544	0.005284989180781388	1.5707963267948966	1.0
1.5707963267948966	0.3412872242061331	0.005593648705380422	1.5707963267948966	1.0
1.5707963267948966	0.3587891331397812	0.00590592851120494	1.5707963267948966	1.0
1.5707963267948966	0.3762910420734289	0.006222052771053673	1.5707963267948966	1.0
1.5707963267948966	0.393792951007077	0.006543014490533052	1.5707963267948966	1.0
1.5707963267948966	0.4112948599407247	0.006868365899395553	1.5707963267948966	1.0
1.5707963267948966	0.42879676887437235	0.0071991873187711615	1.5707963267948966	1.0
1.5707963267948966	0.44629867780802046	0.007534992168390977	1.5707963267948966	1.0
1.5707963267948966	0.46380058674166813	0.007876951048730693	1.5707963267948966	1.0
1.5707963267948966	0.48130249567531624	0.008224544829593205	1.5707963267948966	1.0
1.5707963267948966	0.4988044046089639	0.008578093434254195	1.5707963267948966	1.0
1.5707963267948966	0.516306313542612	0.008938911711101158	1.5707963267948966	1.0
1.5707963267948966	0.5338082224762597	0.009307450090442801	1.5707963267948966	1.0
1.5707963267948966	0.5513101314099078	0.009683145162596623	1.5707963267948966	1.0
1.5707963267948966	0.5688120403435555	0.010067468104910115	1.5707963267948966	1.0
1.5707963267948966	0.5863139492772036	0.010459847684182106	1.5707963267948966	1.0
1.5707963267948966	0.6038158582108513	0.010861869111838451	1.5707963267948966	1.0
1.5707963267948966	0.6213177671444989	0.011272964234964572	1.5707963267948966	1.0
1.5707963267948966	0.638819676078147	0.011694843013578418	1.5707963267948966	1.0
1.5707963267948966	0.6563215850117947	0.012128160490771393	1.5707963267948966	1.0
1.5707963267948966	0.6738234939454428	0.012573612900564213	1.5707963267948966	1.0
1.5707963267948966	0.6913254028790905	0.013031942239901948	1.5707963267948966	1.0
1.5707963267948966	0.7088273118127386	0.01350265628557059	1.5707963267948966	1.0
1.5707963267948966	0.7263292207463863	0.013987838530605467	1.5707963267948966	1.0
1.5707963267948966	0.7438311296800344	0.01448840303275373	1.5707963267948966	1.0
1.5707963267948966	0.7613330386136821	0.015006697004938797	1.5707963267948966	1.0
1.5707963267948966	0.7788349475473302	0.015541080991163145	1.5707963267948966	1.0
1.5707963267948966	0.7963368564809779	0.016094041557476693	1.5707963267948966	1.0
1.5707963267948966	0.8138387654146255	0.01666826199917601	1.5707963267948966	1.0
1.5707963267948966	0.8313406743482736	0.01726370889667766	1.5707963267948966	1.0
1.5707963267948966	0.8488425832819213	0.017881860179117807	1.5707963267948966	1.0
1.5707963267948966	0.8663444922155694	0.018525838067875815	1.5707963267948966	1.0
1.5707963267948966	0.8838464011492171	0.019195954486860567	1.5707963267948966	1.0
1.5707963267948966	0.9013483100828648	0.019897258504397154	1.5707963267948966	1.0
1.5707963267948966	0.9188502190165133	0.020628887722656714	1.5707963267948966	1.0
1.5707963267948966	0.936352127950161	0.02139481279294496	1.5707963267948966	1.0
1.5707963267948966	0.9538540368838087	0.022197737195506842	1.5707963267948966	1.0
1.5707963267948966	0.9713559458174563	0.023040663399290225	1.5707963267948966	1.0
1.5707963267948966	0.988857854751104	0.02392859036846635	1.5707963267948966	1.0
1.5707963267948966	1.0063597636847526	0.02486532231414683	1.5707963267948966	1.0
1.5707963267948966	1.0238616726184002	0.025855124558755528	1.5707963267948966	1.0
1.5707963267948966	1.041363581552048	0.02690450773783623	1.5707963267948966	1.0
1.5707963267948966	1.0588654904856956	0.028017237824535385	1.5707963267948966	1.0
1.5707963267948966	1.0763673994193441	0.02920123674393815	1.5707963267948966	1.0
1.5707963267948966	1.0938693083529918	0.030465375991957377	1.5707963267948966	1.0
1.5707963267948966	1.1113712172866395	0.03181786936829207	1.5707963267948966	1.0
1.5707963267948966	1.1288731262202871	0.033269975943906675	1.5707963267948966	1.0
1.5707963267948966	1.1463750351539357	0.03483273294276645	1.5707963267948966	1.0
1.5707963267948966	1.1638769440875834	0.03652083966094162	1.5707963267948966	1.0
1.5707963267948966	1.181378853021231	0.03835131448000147	1.5707963267948966	1.0
1.5707963267948966	1.1988807619548787	0.04034586718173803	1.5707963267948966	1.0
1.5707963267948966	1.2163826708885264	0.04252608705962197	1.5707963267948966	1.0
1.5707963267948966	1.233884579822175	0.04492355187598668	1.5707963267948966	1.0
1.5707963267948966	1.2513864887558226	0.047571818112129065	1.5707963267948966	1.0
1.5707963267948966	1.2688883976894703	0.05051547209603923	1.5707963267948966	1.0
1.5707963267948966	1.286390306623118	0.053808649602651464	1.5707963267948966	1.0
1.5707963267948966	1.3038922155567665	0.05752001279372609	1.5707963267948966	1.0
1.5707963267948966	1.3213941244904142	0.06173523809289749	1.5707963267948966	1.0
1.5707963267948966	1.3388960334240618	0.06657102811850707	1.5707963267948966	1.0
1.5707963267948966	1.3563979423577095	0.07217692588526589	1.5707963267948966	1.0
1.5707963267948966	1.3738998512913572	0.07875544932871574	1.5707963267948966	1.0
1.5707963267948966	1.3914017602250057	0.08658867775839303	1.5707963267948966	1.0
1.5707963267948966	1.4089036691586534	0.09607930302159601	1.5707963267948966	1.0
1.5707963267948966	1.426405578092301	0.1078219656027626	1.5707963267948966	1.0
1.5707963267948966	1.4439074870259487	0.12272957035702156	1.5707963267948966	1.0
1.5707963267948966	1.4614093959595973	0.14228122886470587	1.5707963267948966	1.0
1.5707963267948966	1.478911304893245	0.16903931973414374	1.5707963267948966	1.0
1.5707963267948966	1.4964132138268926	0.20783985463147794	1.5707963267948966	1.0
1.5707963267948966	1.5139151227605403	0.26892068830134835	1.5707963267948966	1.0
1.5707963267948966	1.531417031694188	0.37782944149633285	1.5707963267948966	1.0
1.5707963267948966	1.5489189406278365	0.6141278884773468	1.5707963267948966	1.0
1.5707963267948966	1.5664208495614842	1.243896816279235	1.5707963267948966	1.0
1.5707963267948966	1.5839227584951319	2.210594525634877	1.5707963267948966	1.0
1.5707963267948966	1.6014246674287795	2.761995864575668	1.5707963267948966	1.0
1.5707963267948966	1.618926576362428	3.175660206819879	1.5707963267948966	1.0
1.5707963267948966	1.6364284852960758	4.14383276895222	1.5707963267948966	-1.0
1.5707963267948966	1.6539303942297234	2.2435059787704037	1.5707963267948966	-1.0
1.5707963267948966	1.671432303163371	1.7118043197384392	1.5707963267948966	-1.0
1.5707963267948966	1.6889342120970197	1.4039664952164759	1.5707963267948966	-1.0
1.5707963267948966	1.7064361210306673	1.1957814870827999	1.5707963267948966	-1.0
1.5707963267948966	1.723938029964315	1.0434442709227587	1.5707963267948966	-1.0
1.5707963267948966	1.7414399388979627	0.9262972073490111	1.5707963267948966	-1.0
1.5707963267948966	1.7589418478316103	0.8330120164857128	1.5707963267948966	-1.0
1.5707963267948966	1.776443756765259	0.7567552935525471	1.5707963267948966	-1.0
1.5707963267948966	1.7939456656989066	0.6931227618232557	1.5707963267948966	-1.0
1.5707963267948966	1.8114475746325542	0.6391372655930745	1.5707963267948966	-1.0
1.5707963267948966	1.828949483566202	0.5926994922914884	1.5707963267948966	-1.0
1.5707963267948966	1.8464513924998505	0.5522845710073424	1.5707963267948966	-1.0
1.5707963267948966	1.8639533014334981	0.5167576241209179	1.5707963267948966	-1.0
1.5707963267948966	1.8814552103671458	0.48525544661851294	1.5707963267948966	-1.0
1.5707963267948966	1.8989571193007935	0.45710657229951984	1.5707963267948966	-1.0
1.5707963267948966	1.9164590282344411	0.4317855240803845	1.5707963267948966	-1.0
1.5707963267948966	1.9339609371680897	0.4088678551936362	1.5707963267948966	-1.0
1.5707963267948966	1.9514628461017374	0.3880124255837963	1.5707963267948966	-1.0
1.5707963267948966	1.968964755035385	0.3689394337741183	1.5707963267948966	-1.0
1.5707963267948966	1.9864666639690327	0.35141883616673586	1.5707963267948966	-1.0
1.5707963267948966	2.0039685729026813	0.33525847802327713	1.5707963267948966	-1.0
1.5707963267948966	2.021470481836329	0.3202947281351728	1.5707963267948966	-1.0
1.5707963267948966	2.0389723907699766	0.3063902618028653	1.5707963267948966	-1.0
1.5707963267948966	2.0564742997036243	0.2934294645523163	1.5707963267948966	-1.0
1.5707963267948966	2.073976208637273	0.28131133930565405	1.5707963267948966	-1.0
1.5707963267948966	2.0914781175709205	0.2699484895556417	1.5707963267948966	-1.0
1.5707963267948966	2.108980026504568	0.2592648709274084	1.5707963267948966	-1.0
1.5707963267948966	2.126481935438216	0.2491990175574735	1.5707963267948966	-1.0
1.5707963267948966	2.1439838443718635	0.2396890092496544	1.5707963267948966	-1.0
1.5707963267948966	2.161485753305512	0.23068650123396348	1.5707963267948966	-1.0
1.5707963267948966	2.1789876622391597	0.2221456232262684	1.5707963267948966	-1.0
1.5707963267948966	2.1964895711728074	0.21402715353140278	1.5707963267948966	-1.0
1.5707963267948966	2.213991480106455	0.20629615284944172	1.5707963267948966	-1.0
1.5707963267948966	2.2314933890401036	0.19891982737196914	1.5707963267948966	-1.0
1.5707963267948966	2.2489952979737513	0.191871765167175	1.5707963267948966	-1.0
1.5707963267948966	2.266497206907399	0.1851252436980214	1.5707963267948966	-1.0
1.5707963267948966	2.2839991158410466	0.1786575817848209	1.5707963267948966	-1.0
1.5707963267948966	2.3015010247746943	0.17244825932151497	1.5707963267948966	-1.0
1.5707963267948966	2.319002933708343	0.16647721181162842	1.5707963267948966	-1.0
1.5707963267948966	2.3365048426419905	0.1607304266402624	1.5707963267948966	-1.0
1.5707963267948966	2.354006751575638	0.15518959063942056	1.5707963267948966	-1.0
1.5707963267948966	2.371508660509286	0.14984066370247398	1.5707963267948966	-1.0
1.5707963267948966	2.3890105694429344	0.14467078857557253	1.5707963267948966	-1.0
1.5707963267948966	2.406512478376582	0.13966949367827813	1.5707963267948966	-1.0
1.5707963267948966	2.42401438731023	0.1348258511094939	1.5707963267948966	-1.0
1.5707963267948966	2.4415162962438774	0.1301272366293623	1.5707963267948966	-1.0
1.5707963267948966	2.459018205177525	0.12556574090077718	1.5707963267948966	-1.0
1.5707963267948966	2.4765201141111737	0.12113282026009399	1.5707963267948966	-1.0
1.5707963267948966	2.4940220230448213	0.11682174650806385	1.5707963267948966	-1.0
1.5707963267948966	2.511523931978469	0.11262275113546238	1.5707963267948966	-1.0
1.5707963267948966	2.5290258409121167	0.10853020848341245	1.5707963267948966	-1.0
1.5707963267948966	2.5465277498457652	0.10453773730880851	1.5707963267948966	-1.0
1.5707963267948966	2.564029658779413	0.1006382997874013	1.5707963267948966	-1.0
1.5707963267948966	2.5815315677130606	0.09682850751419107	1.5707963267948966	-1.0
1.5707963267948966	2.5990334766467083	0.09310100840110619	1.5707963267948966	-1.0
1.5707963267948966	2.616535385580357	0.08945197664472246	1.5707963267948966	-1.0
1.5707963267948966	2.6340372945140045	0.08587584032232176	1.5707963267948966	-1.0
1.5707963267948966	2.651539203447652	0.08236927571580019	1.5707963267948966	-1.0
1.5707963267948966	2.6690411123813	0.07892818396963776	1.5707963267948966	-1.0
1.5707963267948966	2.6865430213149475	0.07554782204666262	1.5707963267948966	-1.0
1.5707963267948966	2.704044930248596	0.07222545163229156	1.5707963267948966	-1.0
1.5707963267948966	2.7215468391822437	0.06895678758344266	1.5707963267948966	-1.0
1.5707963267948966	2.7390487481158914	0.06573939279527234	1.5707963267948966	-1.0
1.5707963267948966	2.756550657049539	0.06256937864856177	1.5707963267948966	-1.0
