th	phi	th1	phi1	sign_l
0.0	0.0	0.0	3.0653493619695253	1.0
0.05324733311169141	0.0	0.0	1.7682919973415825	1.0
0.10649466622338281	0.0	0.0	1.6703637024871767	1.0
0.15974199933507421	0.0	0.0	1.636995070765265	1.0
0.21298933244676563	0.0	0.0	1.6201514387247737	1.0
0.26623666555845704	0.0	0.0	1.6099498030291517	1.0
0.31948399867014843	0.0	0.0	1.6030779926925165	1.0
0.37273133178183987	0.0	0.0	1.598115085078901	1.0
0.42597866489353126	0.0	0.0	1.5943373434717745	1.0
0.47922599800522264	0.0	0.0	1.5913555801897645	1.0
0.5324733311169141	0.0	0.0	1.5889265722763664	1.0
0.5857206642286055	0.0	0.0	1.586900843346146	1.0
0.6389679973402969	0.0	0.0	1.5851756111152124	1.0
0.6922153304519882	0.0	0.0	1.583681277864714	1.0
0.7454626635636797	0.0	0.0	1.582370636395222	1.0
0.7987099966753711	0.0	0.0	1.5812011485533068	1.0
0.8519573297870625	0.0	0.0	1.580146765231199	1.0
0.9052046628987539	0.0	0.0	1.5791840008362068	1.0
0.9584519960104453	0.0	0.0	1.5783002772801984	1.0
1.0116993291221368	0.0	0.0	1.5774824199040318	1.0
1.0649466622338282	0.0	0.0	1.5767144665128239	1.0
1.1181939953455196	0.0	0.0	1.5759930649645058	1.0
1.171441328457211	0.0	0.0	1.5753061909368817	1.0
1.2246886615689023	0.0	0.0	1.5746500433058523	1.0
1.2779359946805937	0.0	0.0	1.5740190852438078	1.0
1.331183327792285	0.0	0.0	1.5734071443736586	1.0
1.3844306609039765	0.0	0.0	1.5728114586066901	1.0
1.437677994015668	0.0	0.0	1.572227176315981	1.0
1.4909253271273595	0.0	0.0	1.57165159285573	1.0
1.5441726602390509	0.0	0.0	1.5710809463911684	1.0
1.5974199933507423	0.0	0.0	1.5705117071986257	1.0
1.6506673264624336	0.0	0.0	1.5699410607340623	1.0
1.703914659574125	0.0	0.0	1.569365477273811	1.0
1.7571619926858164	0.0	0.0	1.5687811949830996	1.0
1.8104093257975078	0.0	0.0	1.568185509216133	1.0
1.8636566589091992	0.0	0.0	1.567573568345988	1.0
1.9169039920208906	0.0	0.0	1.5669426102839408	1.0
1.970151325132582	0.0	0.0	1.5662864626529178	1.0
2.0233986582442736	0.0	0.0	1.5655995886252811	1.0
2.076645991355965	0.0	0.0	1.5648781870769586	1.0
2.1298933244676563	0.0	0.0	1.5641102336857577	1.0
2.1831406575793477	0.0	0.0	1.5632923763095996	1.0
2.236387990691039	0.0	0.0	1.5624086527535788	1.0
2.2896353238027305	0.0	0.0	1.5614458883585813	1.0
2.342882656914422	0.0	0.0	1.5603915050364847	1.0
2.3961299900261133	0.0	0.0	1.5592220171945648	1.0
2.4493773231378047	0.0	0.0	1.5579113757250609	1.0
2.502624656249496	0.0	0.0	1.5564170424745907	1.0
2.5558719893611874	0.0	0.0	1.5546918102436587	1.0
2.609119322472879	0.0	0.0	1.5526660813134363	1.0
2.66236665558457	0.0	0.0	1.5502370734000082	1.0
2.7156139886962616	0.0	0.0	1.547255310118012	1.0
2.768861321807953	0.0	0.0	1.5434775685108835	1.0
2.8221086549196444	0.0	0.0	1.5385146608972646	1.0
2.875355988031336	0.0	0.0	1.5316428505606445	1.0
2.9286033211430276	0.0	0.0	1.5214412148650216	1.0
2.981850654254719	0.0	0.0	1.5045975828245313	1.0
3.0350979873664103	0.0	0.0	1.4712289511026104	1.0
3.0883453204781017	0.0	0.0	1.373300656248204	1.0
3.141592653589793	0.0	0.0	0.07624329162027445	1.0
0.0	0.10649466622338281	0.0	3.0653493619695253	1.0
0.05324733311169141	0.10649466622338281	0.001140064113782476	1.7693837502410346	1.0
0.10649466622338281	0.10649466622338281	0.0011415373495140921	1.6709241137622706	1.0
0.15974199933507421	0.10649466622338281	0.0011418602645564802	1.6373739923334343	1.0
0.21298933244676563	0.10649466622338281	0.0011419865611836286	1.6204329160192765	1.0
0.26623666555845704	0.10649466622338281	0.0011420210150339027	1.61017313938467	1.0
0.31948399867014843	0.10649466622338281	0.001142132513843279	1.603265370298604	1.0
0.37273133178183987	0.10649466622338281	0.0011420022876633194	1.598266697211247	1.0
0.42597866489353126	0.10649466622338281	0.001142000809179596	1.5944691274328804	1.0
0.47922599800522264	0.10649466622338281	0.0011421222079471126	1.5914716284203934	1.0
0.5324733311169141	0.10649466622338281	0.0011421366700220383	1.5890297342409412	1.0
0.5857206642286055	0.10649466622338281	0.001142181041515499	1.5869931847891716	1.0
0.6389679973402969	0.10649466622338281	0.0011421682345789915	1.5852586728308267	1.0
0.6922153304519882	0.10649466622338281	0.001142149119971325	1.583756236133856	1.0
0.7454626635636797	0.10649466622338281	0.0011420654238570868	1.5824346149358512	1.0
0.7987099966753711	0.10649466622338281	0.0011421497960702204	1.581258853957758	1.0
0.8519573297870625	0.10649466622338281	0.0011422076127646727	1.5801987857546644	1.0
0.9052046628987539	0.10649466622338281	0.0011423843878621558	1.5792339919851934	1.0
0.9584519960104453	0.10649466622338281	0.0011423676729345144	1.5783452348260072	1.0
1.0116993291221368	0.10649466622338281	0.001142231871265364	1.577519925733778	1.0
1.0649466622338282	0.10649466622338281	0.0011420457029759773	1.5767477460244033	1.0
1.1181939953455196	0.10649466622338281	0.0011423658213274481	1.576022343574758	1.0
1.171441328457211	0.10649466622338281	0.001142276790744312	1.5753316492886218	1.0
1.2246886615689023	0.10649466622338281	0.0011423075917678732	1.5746718333983178	1.0
1.2779359946805937	0.10649466622338281	0.0011425010899629763	1.574037331107854	1.0
1.331183327792285	0.10649466622338281	0.0011423631162805654	1.573421944955953	1.0
1.3844306609039765	0.10649466622338281	0.0011424389156565334	1.5728228925566334	1.0
1.437677994015668	0.10649466622338281	0.0011422117913658528	1.572235302394043	1.0
1.4909253271273595	0.10649466622338281	0.0011422329726405432	1.5716564523453813	1.0
1.5441726602390509	0.10649466622338281	0.0011425144125240397	1.571082563567519	1.0
1.5974199933507423	0.10649466622338281	0.0011425144125235373	1.570510090022274	1.0
1.6506673264624336	0.10649466622338281	0.001142232972640576	1.5699362012444122	1.0
1.703914659574125	0.10649466622338281	0.0011422117913677953	1.569357351195747	1.0
1.7571619926858164	0.10649466622338281	0.00114243891565342	1.5687697610331677	1.0
1.8104093257975078	0.10649466622338281	0.0011423631162794422	1.5681707086338434	1.0
1.8636566589091992	0.10649466622338281	0.0011425010899633041	1.5675553224819472	1.0
1.9169039920208906	0.10649466622338281	0.00114230759177047	1.5669208201914628	1.0
1.970151325132582	0.10649466622338281	0.0011422767907406865	1.5662610043011795	1.0
2.0233986582442736	0.10649466622338281	0.0011423658213302098	1.565570310015019	1.0
2.076645991355965	0.10649466622338281	0.0011420457029756635	1.5648449075653967	1.0
2.1298933244676563	0.10649466622338281	0.0011422318712660455	1.5640727278560103	1.0
2.1831406575793477	0.10649466622338281	0.0011423676729352978	1.563247418763776	1.0
2.236387990691039	0.10649466622338281	0.0011423843878627488	1.5623586616045964	1.0
2.2896353238027305	0.10649466622338281	0.0011422076127667196	1.5613938678351225	1.0
2.342882656914422	0.10649466622338281	0.0011421497960697913	1.560333799632049	1.0
2.3961299900261133	0.10649466622338281	0.0011420654238574436	1.5591580386539472	1.0
2.4493773231378047	0.10649466622338281	0.0011421491199728364	1.5578364174559336	1.0
2.502624656249496	0.10649466622338281	0.0011421682345790368	1.5563339807589784	1.0
2.5558719893611874	0.10649466622338281	0.0011421810415163343	1.5545994688006348	1.0
2.609119322472879	0.10649466622338281	0.0011421366700218696	1.5525629193488553	1.0
2.66236665558457	0.10649466622338281	0.001142122207946404	1.5501210251694024	1.0
2.7156139886962616	0.10649466622338281	0.0011420008091811787	1.5471235261568925	1.0
2.768861321807953	0.10649466622338281	0.0011420022876633107	1.5433259563785477	1.0
2.8221086549196444	0.10649466622338281	0.0011421325138427957	1.538327283291198	1.0
2.875355988031336	0.10649466622338281	0.0011420210150333585	1.5314195142051392	1.0
2.9286033211430276	0.10649466622338281	0.0011419865611838657	1.5211597375705055	1.0
2.981850654254719	0.10649466622338281	0.0011418602645567038	1.5042186612563484	1.0
3.0350979873664103	0.10649466622338281	0.0011415373495140553	1.4706685398275188	1.0
3.0883453204781017	0.10649466622338281	0.0011400641137822832	1.3722089033487774	1.0
3.141592653589793	0.10649466622338281	1.7040141471983963e-16	0.07624329162026945	1.0
0.0	0.21298933244676563	0.0	3.0653493619695253	1.0
0.05324733311169141	0.21298933244676563	0.002306395524050174	1.7727240583229646	1.0
0.10649466622338281	0.21298933244676563	0.002309425967187984	1.6726449246449253	1.0
0.15974199933507421	0.21298933244676563	0.002309999309410667	1.638520263177749	1.0
0.21298933244676563	0.21298933244676563	0.002310412209830073	1.6212920984375008	1.0
0.26623666555845704	0.21298933244676563	0.0023104654609589007	1.6108548718349789	1.0
0.31948399867014843	0.21298933244676563	0.0023106689387605264	1.6038273835036103	1.0
0.37273133178183987	0.21298933244676563	0.0023105590913896613	1.5987441419889767	1.0
0.42597866489353126	0.21298933244676563	0.00231058688328297	1.5948809445321248	1.0
0.47922599800522264	0.21298933244676563	0.0023107428232305134	1.591830516971471	1.0
0.5324733311169141	0.21298933244676563	0.0023105734632009145	1.5893446621114038	1.0
0.5857206642286055	0.21298933244676563	0.0023109566324772553	1.5872750425395155	1.0
0.6389679973402969	0.21298933244676563	0.0023105662483271024	1.5855080354515199	1.0
0.6922153304519882	0.21298933244676563	0.0023107565030938493	1.5839810057742705	1.0
0.7454626635636797	0.21298933244676563	0.002310808499045517	1.5826376016233048	1.0
0.7987099966753711	0.21298933244676563	0.002311183024927988	1.5814422758430915	1.0
0.8519573297870625	0.21298933244676563	0.0023106756771067247	1.5803610414092384	1.0
0.9052046628987539	0.21298933244676563	0.0023111753025904357	1.579380127579076	1.0
0.9584519960104453	0.21298933244676563	0.002311279852121464	1.5784764386732557	1.0
1.0116993291221368	0.21298933244676563	0.0023111380163063585	1.5776371796662354	1.0
1.0649466622338282	0.21298933244676563	0.0023108864194375154	1.5768518622608607	1.0
1.1181939953455196	0.21298933244676563	0.002310650699670341	1.57611173758689	1.0
1.171441328457211	0.21298933244676563	0.0023105449322649877	1.575409377303924	1.0
1.2246886615689023	0.21298933244676563	0.0023106698586622732	1.5747383603348015	1.0
1.2779359946805937	0.21298933244676563	0.002311110401211424	1.5740930364359553	1.0
1.331183327792285	0.21298933244676563	0.002310881011229317	1.573467130791289	1.0
1.3844306609039765	0.21298933244676563	0.0023110687886310553	1.5728577997299564	1.0
1.437677994015668	0.21298933244676563	0.002310643944610567	1.5722601104102338	1.0
1.4909253271273595	0.21298933244676563	0.0023107046464656182	1.5716712877294365	1.0
1.5441726602390509	0.21298933244676563	0.0023112744234275017	1.571087500615492	1.0
1.5974199933507423	0.21298933244676563	0.0023112744234272406	1.5705051529743013	1.0
1.6506673264624336	0.21298933244676563	0.0023107046464584577	1.5699213658603584	1.0
1.703914659574125	0.21298933244676563	0.0023106439446121713	1.5693325431795562	1.0
1.7571619926858164	0.21298933244676563	0.00231106878862818	1.568734853859838	1.0
1.8104093257975078	0.21298933244676563	0.0023108810112261093	1.568125522798509	1.0
1.8636566589091992	0.21298933244676563	0.0023111104012045482	1.5674996171538538	1.0
1.9169039920208906	0.21298933244676563	0.0023106698586599036	1.566854293254995	1.0
1.970151325132582	0.21298933244676563	0.0023105449322631724	1.5661832762858787	1.0
2.0233986582442736	0.21298933244676563	0.0023106506996705394	1.5654809160029004	1.0
2.076645991355965	0.21298933244676563	0.0023108864194398174	1.5647407913289166	1.0
2.1298933244676563	0.21298933244676563	0.0023111380163091644	1.5639554739235468	1.0
2.1831406575793477	0.21298933244676563	0.0023112798521213503	1.5631162149165592	1.0
2.236387990691039	0.21298933244676563	0.0023111753025896143	1.5622125260107167	1.0
2.2896353238027305	0.21298933244676563	0.0023106756771031868	1.5612316121805603	1.0
2.342882656914422	0.21298933244676563	0.0023111830249258874	1.5601503777467074	1.0
2.3961299900261133	0.21298933244676563	0.0023108084990437635	1.558955051966488	1.0
2.4493773231378047	0.21298933244676563	0.0023107565030954236	1.5576116478155126	1.0
2.502624656249496	0.21298933244676563	0.002310566248326397	1.5560846181382804	1.0
2.5558719893611874	0.21298933244676563	0.002310956632474359	1.5543176110502923	1.0
2.609119322472879	0.21298933244676563	0.002310573463200367	1.5522479914783875	1.0
2.66236665558457	0.21298933244676563	0.0023107428232281018	1.549762136618329	1.0
2.7156139886962616	0.21298933244676563	0.0023105868832821994	1.5467117090576632	1.0
2.768861321807953	0.21298933244676563	0.0023105590913885467	1.542848511600829	1.0
2.8221086549196444	0.21298933244676563	0.002310668938759518	1.537765270086219	1.0
2.875355988031336	0.21298933244676563	0.0023104654609607225	1.5307377817547916	1.0
2.9286033211430276	0.21298933244676563	0.0023104122098317067	1.5203005551522633	1.0
