39.4001	139.399	1.5708	0	1	0	
39.6001	139.599	1.5708	0	1	0	
39.8001	139.799	1.5708	0	1	0	
40.0001	139.999	1.5708	0	1	0	
40.2001	140.199	1.5708	0	1	0	
40.4001	140.399	1.5708	0	1	0	
40.6001	140.599	1.5708	0	1	0	
40.8001	140.799	1.5708	0	1	0	
41.0001	140.999	1.5708	0	1	0	
41.2001	141.199	1.5708	0	1	0	
41.4001	141.399	1.5708	0	1	0	
41.6001	141.599	1.5708	0	1	0	
41.8001	141.799	1.5708	0	1	0	
42.0001	141.999	1.5708	0	1	0	
42.2001	142.199	1.5708	0	1	0	
42.4001	142.399	1.5708	0	1	0	
42.6001	142.599	1.5708	0	1	0	
42.8001	142.799	1.5708	0	1	0	
43.0001	142.999	1.5708	0	1	0	
43.2001	143.199	1.5708	0	1	0	
43.4001	143.399	1.5708	0	1	0	
43.6001	143.599	1.5708	0	1	0	
43.8001	143.799	1.5708	0	1	0	
44.0001	143.999	1.5708	0	1	0	
44.2001	144.199	1.5708	0	1	0	
44.4001	144.399	1.5708	0	1	0	
44.6001	144.599	1.5708	0	1	0	
44.8001	144.799	1.5708	0	1	0	
45.0001	144.999	1.5708	0	1	0	
45.2001	145.199	1.5708	0	1	0	
45.4001	145.399	1.5708	0	1	0	
45.6001	145.599	1.5708	0	1	0	
45.8001	145.799	1.5708	0	1	0	
46.0001	145.999	1.5708	0	1	0	
46.2001	146.199	1.5708	0	1	0	
46.4001	146.399	1.5708	0	1	0	
46.6001	146.599	1.5708	0	1	0	
46.8001	146.799	1.5708	0	1	0	
47.0001	146.999	1.5708	0	1	0	
47.2001	147.199	1.5708	0	1	0	
47.4001	147.399	1.5708	0	1	0	
47.6001	147.599	1.5708	0	1	0	
47.8001	147.799	1.5708	0	1	0	
48.0001	147.999	1.5708	0	1	0	
48.2001	148.199	1.5708	0	1	0	
48.4001	148.399	1.5708	0	1	0	
48.6001	148.599	1.5708	0	1	0	
48.8001	148.799	1.5708	0	1	0	
49.0001	148.999	1.5708	0	1	0	
49.2001	149.199	1.5708	0	1	0	
49.4001	149.399	1.5708	0	1	0	
49.6001	149.599	1.5708	0	1	0	
49.8001	149.799	1.5708	0	1	0	
50.0001	149.999	1.5708	0	1	0	
50.2001	150.199	1.5708	0	1	0	
50.4001	150.399	1.5708	0	1	0	
50.6001	150.599	1.5708	0	1	0	
50.8001	150.799	1.5708	0	1	0	
51.0001	150.999	1.5708	0	1	0	
51.2001	151.199	1.5708	0	1	0	
51.4001	151.399	1.5708	0	1	0	
51.6001	151.599	1.5708	0	1	0	
51.8001	151.799	1.5708	0	1	0	
52.0001	151.999	1.5708	0	1	0	
52.2001	152.199	1.5708	0	1	0	
52.4001	152.399	1.5708	0	1	0	
52.6001	152.599	1.5708	0	1	0	
52.8001	152.799	1.5708	0	1	0	
53.0001	152.999	1.5708	0	1	0	
53.2001	153.199	1.5708	0	1	0	
53.4001	153.399	1.5708	0	1	0	
53.6001	153.599	1.5708	0	1	0	
53.8001	153.799	1.5708	0	1	0	
54.0001	153.999	1.5708	0	1	0	
54.2001	154.199	1.5708	0	1	0	
54.4001	154.399	1.5708	0	1	0	
54.6001	154.599	1.5708	0	1	0	
54.8001	154.799	1.5708	0	1	0	
55.0001	154.999	1.5708	0	1	0	
55.2001	155.199	1.5708	0	1	0	
55.4001	155.399	1.5708	0	1	0	
55.6001	155.599	1.5708	0	1	0	
55.8001	155.799	1.5708	0	1	0	
56.0001	155.999	1.5708	0	1	0	
56.2001	156.199	1.5708	0	1	0	
56.4001	156.399	1.5708	0	1	0	
56.6001	156.599	1.5708	0	1	0	
56.8001	156.799	1.5708	0	1	0	
57.0001	156.999	1.5708	0	1	0	
57.2001	157.199	1.5708	0	1	0	
57.4001	157.399	1.5708	0	1	0	
57.6001	157.599	1.5708	0	1	0	
57.8001	157.799	1.5708	0	1	0	
58.0001	157.999	1.5708	0	1	0	
58.2001	158.199	1.5708	0	1	0	
58.4002	158.399	1.5708	0	1	0	
58.6002	158.599	1.5708	0	1	0	
58.8002	158.799	1.5708	0	1	0	
59.0002	158.999	1.5708	0	1	0	
59.2002	159.199	1.5708	0	1	0	
59.4002	159.399	1.5708	0	1	0	
59.6002	159.599	1.5708	0	1	0	
59.8002	159.799	1.5708	0	1	0	
60.0002	159.999	1.5708	0	1	0	
60.2002	160.199	1.5708	0	1	0	
60.4002	160.399	1.5708	0	1	0	
60.6002	160.599	1.5708	0	1	0	
60.8002	160.799	1.5708	0	1	0	
61.0002	160.999	1.5708	0	1	0	
61.2002	161.199	1.5708	0	1	0	
61.4002	161.399	1.5708	0	1	0	
61.6002	161.599	1.5708	0	1	0	
61.8002	161.799	1.5708	0	1	0	
62.0002	161.999	1.5708	0	1	0	
62.2002	162.199	1.5708	0	1	0	
62.4002	162.399	1.5708	0	1	0	
62.6002	162.599	1.5708	0	1	0	
62.8002	162.799	1.5708	0	1	0	
63.0002	162.999	1.5708	0	1	0	
63.2002	163.199	1.5708	0	1	0	
63.4002	163.399	1.5708	0	1	0	
63.6002	163.599	1.5708	0	1	0	
63.8002	163.799	1.5708	0	1	0	
64.0002	163.999	1.5708	0	1	0	
64.2002	164.199	1.5708	0	1	0	
64.4002	164.399	1.5708	0	1	0	
64.6002	164.599	1.5708	0	1	0	
64.8002	164.799	1.5708	0	1	0	
65.0002	164.999	1.5708	0	1	0	
65.2001	165.199	1.5708	0	1	0	
65.4001	165.399	1.5708	0	1	0	
65.6001	165.599	1.5708	0	1	0	
65.8001	165.799	1.5708	0	1	0	
66.0001	165.999	1.5708	0	1	0	
66.2001	166.199	1.5708	0	1	0	
66.4001	166.399	1.5708	0	1	0	
66.6001	166.599	1.5708	0	1	0	
66.8001	166.799	1.5708	0	1	0	
67.0001	166.999	1.5708	0	1	0	
67.2001	167.199	1.5708	0	1	0	
67.4001	167.399	1.5708	0	1	0	
67.6001	167.599	1.5708	0	1	0	
67.8001	167.799	1.5708	0	1	0	
68.0001	167.999	1.5708	0	1	0	
68.2001	168.199	1.5708	0	1	0	
68.4001	168.399	1.5708	0	1	0	
68.6001	168.599	1.5708	0	1	0	
68.8001	168.799	1.5708	0	1	0	
69.0001	168.999	1.5708	0	1	0	
69.2001	169.199	1.5708	0	1	0	
69.4001	169.399	1.5708	0	1	0	
69.6001	169.599	1.5708	0	1	0	
69.8001	169.799	1.5708	0	1	0	
70.0001	169.999	1.5708	0	1	0	
70.2001	170.199	1.5708	0	1	0	
70.4001	170.399	1.5708	0	1	0	
70.6001	170.599	1.5708	0	1	0	
70.8001	170.799	1.5708	0	1	0	
71.0001	170.999	1.5708	0	1	0	
71.2001	171.199	1.5708	0	1	0	
71.4001	171.399	1.5708	0	1	0	
71.6001	171.599	1.5708	0	1	0	
71.8	171.799	1.5708	0	1	0	
72	171.999	1.5708	0	1	0	
72.2	172.199	1.5708	0	1	0	
72.4	172.399	1.5708	0	1	0	
72.6	172.599	1.5708	0	1	0	
72.8	172.799	1.5708	0	1	0	
73	172.999	1.5708	0	1	0	
73.2	173.199	1.5708	0	1	0	
73.4	173.399	1.5708	0	1	0	
73.6	173.599	1.5708	0	1	0	
73.8	173.799	1.5708	0	1	0	
74	173.999	1.5708	0	1	0	
74.2	174.199	1.5708	0	1	0	
74.4	174.399	1.5708	0	1	0	
74.6	174.599	1.5708	0	1	0	
74.8	174.799	1.5708	0	1	0	
75	174.999	1.5708	0	1	0	
75.2	175.199	1.5708	0	1	0	
75.4	175.399	1.5708	0	1	0	
75.6	175.599	1.5708	0	1	0	
75.8	175.799	1.5708	0	1	0	
76	175.999	1.5708	0	1	0	
76.2	176.199	1.5708	0	1	0	
76.4	176.399	1.5708	0	1	0	
76.6	176.599	1.5708	0	1	0	
76.8	176.799	1.5708	0	1	0	
77	176.999	1.5708	0	1	0	
77.2	177.199	1.5708	0	1	0	
77.4	177.399	1.5708	0	1	0	
77.6	177.599	1.5708	0	1	0	
77.8	177.799	1.5708	0	1	0	
78	177.999	1.5708	0	1	0	
78.2	178.199	1.5708	0	1	0	
78.3999	178.399	1.5708	0	1	0	
78.5999	178.599	1.5708	0	1	0	
78.7999	178.799	1.5708	0	1	0	
78.9999	178.999	1.5708	0	1	0	
79.1999	179.199	1.5708	0	1	0	
79.3999	179.399	1.5708	0	1	0	
79.5999	179.599	1.5708	0	1	0	
79.7999	179.799	1.5708	0	1	0	
79.9999	179.999	1.5708	0	1	0	
80.1999	180.199	1.5708	0	1	0	
80.3999	180.399	1.5708	0	1	0	
80.5999	180.599	1.5708	0	1	0	
80.7999	180.799	1.5708	0	1	0	
80.9999	180.999	1.5708	0	1	0	
81.1999	181.199	1.5708	0	1	0	
81.3999	181.399	1.5708	0	1	0	
81.5999	181.599	1.5708	0	1	0	
81.7999	181.799	1.5708	0	1	0	
81.9999	181.999	1.5708	0	1	0	
82.1999	182.199	1.5708	0	1	0	
82.3999	182.399	1.5708	0	1	0	
82.5999	182.599	1.5708	0	1	0	
82.7999	182.799	1.5708	0	1	0	
82.9999	182.999	1.5708	0	1	0	
83.1999	183.199	1.5708	0	1	0	
83.3999	183.399	1.5708	0	1	0	
83.5999	183.599	1.5708	0	1	0	
83.7999	183.799	1.5708	0	1	0	
83.9999	183.999	1.5708	0	1	0	
84.1999	184.199	1.5708	0	1	0	
84.3999	184.399	1.5708	0	1	0	
84.5999	184.599	1.5708	0	1	0	
84.7999	184.799	1.5708	0	1	0	
84.9998	184.999	1.5708	0	1	0	
85.1998	185.199	1.5708	0	1	0	
85.3998	185.399	1.5708	0	1	0	
85.5998	185.599	1.5708	0	1	0	
85.7998	185.799	1.5708	0	1	0	
85.9998	185.999	1.5708	0	1	0	
86.1998	186.199	1.5708	0	1	0	
86.3998	186.399	1.5708	0	1	0	
86.5998	186.599	1.5708	0	1	0	
86.7998	186.799	1.5708	0	1	0	
86.9998	186.999	1.5708	0	1	0	
87.1998	187.199	1.5708	0	1	0	
87.3998	187.399	1.5708	0	1	0	
87.5998	187.599	1.5708	0	1	0	
87.7998	187.799	1.5708	0	1	0	
87.9998	187.999	1.5708	0	1	0	
88.1998	188.199	1.5708	0	1	0	
88.3998	188.399	1.5708	0	1	0	
88.5998	188.599	1.5708	0	1	0	
88.7998	188.799	1.5708	0	1	0	
88.9998	188.999	1.5708	0	1	0	
89.1998	189.199	1.5708	0	1	0	
89.3998	189.399	1.5708	0	1	0	
89.5998	189.599	1.5708	0	1	0	
89.7998	189.799	1.5708	0	1	0	
89.9998	189.999	1.5708	0	1	0	
90.1998	190.199	1.5708	0	1	0	
90.3998	190.399	1.5708	0	1	0	
90.5998	190.599	1.5708	0	1	0	
